Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,,USD,Low,ISM Manufacturing Prices,54.5,54.0,53.0
,All Day,USD,Low,Wards Total Vehicle Sales,17.9M,17.6M,17.7M
,10:35am,NZD,High,GDT Price Index,11.4%,,1.4%
,All Day,USD,Low,Total Vehicle Sales,18.3M,17.5M,17.8M
,12:00pm,CAD,High,BOC Gov Poloz Speaks,,,
,5:45pm,NZD,High,Employment Change q/q,1.4%,0.6%,2.4%
,,NZD,High,Unemployment Rate,4.9%,5.1%,5.0%
,,NZD,Low,Labor Cost Index q/q,0.4%,0.4%,0.4%
,7:50pm,JPY,Low,Monetary Base y/y,22.1%,21.8%,22.7%
,8:01pm,GBP,Low,BRC Shop Price Index y/y,-1.7%,,-1.8%
,8:30pm,AUD,High,Building Approvals m/m,-8.7%,-2.8%,1.9%
,10:00pm,NZD,High,Inflation Expectations q/q,1.68%,,1.65%
Wed Nov 2 2016,1:00am,JPY,Low,Consumer Confidence,42.3,42.8,43.0
,3:00am,GBP,Low,Nationwide HPI m/m,0.0%,0.2%,0.3%
,4:15am,EUR,Medium,Spanish Manufacturing PMI,53.3,52.7,52.3
,4:45am,EUR,Low,Italian Manufacturing PMI,50.9,51.5,51.0
,4:50am,EUR,Low,French Final Manufacturing PMI,51.8,51.3,51.3
,4:55am,EUR,Medium,German Unemployment Change,-13K,0K,0K
,,EUR,Low,German Final Manufacturing PMI,55.0,55.1,55.1
,5:00am,EUR,Low,Final Manufacturing PMI,53.5,55.3,53.3
,5:30am,GBP,High,Construction PMI,52.6,51.9,52.3
,6:32am,EUR,Low,German 10-y Bond Auction,0.12|1.5,,-0.03|1.4
,8:15am,USD,High,ADP Non-Farm Employment Change,147K,166K,202K
,10:30am,USD,High,Crude Oil Inventories,14.4M,1.6M,-0.6M
,1:30pm,CAD,Medium,Gov Council Member Wilkins Speaks,,,
,2:00pm,USD,High,FOMC Statement,,,
,,USD,High,Federal Funds Rate,<0.50%,<0.50%,<0.50%
,6:30pm,AUD,Low,AIG Services Index,50.5,,48.9
,All Day,JPY,Holiday,Bank Holiday,,,
,8:00pm,NZD,Low,ANZ Commodity Prices m/m,0.7%,,5.1%
,8:30pm,AUD,High,Trade Balance,-1.23B,-1.71B,-1.89B
,9:45pm,CNY,Medium,Caixin Services PMI,52.4,52.5,52.0
Thu Nov 3 2016,2:45am,CHF,Low,SECO Consumer Climate,-13,-13,-15
,4:00am,EUR,Medium,Spanish Unemployment Change,44.7K,77.3K,22.8K
,5:00am,EUR,Low,ECB Economic Bulletin,,,
,,EUR,Low,Italian Monthly Unemployment Rate,11.7%,11.4%,11.5%
,5:30am,GBP,High,Final Services PMI,54.5,52.5,52.6
,5:50am,EUR,Low,Spanish 10-y Bond Auction,1.21|2.0,,1.04|1.9
,5:57am,EUR,Low,French 10-y Bond Auction,0.46|2.0,,0.28|3.1
,6:00am,EUR,Low,Unemployment Rate,10.0%,10.0%,10.0%
,,GBP,High,EU Membership Court Ruling,,,
,7:30am,USD,Low,Challenger Job Cuts y/y,-39.1%,,-24.7%
,8:00am,GBP,High,BOE Monetary Policy Report,,,
,,GBP,High,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
,,GBP,High,Monetary Policy Summary,,,
,,GBP,High,Official Bank Rate,0.25%,0.25%,0.25%
,,GBP,Medium,Asset Purchase Facility,435B,435B,435B
,,GBP,Medium,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
,8:30am,GBP,High,BOE Gov Carney Speaks,,,
,,USD,High,Unemployment Claims,265K,257K,258K
,,USD,Medium,Prelim Nonfarm Productivity q/q,3.1%,1.7%,-0.6%
,,USD,Medium,Prelim Unit Labor Costs q/q,0.3%,1.6%,4.3%
,9:45am,USD,Low,Final Services PMI,54.8,54.8,54.8
,10:00am,USD,High,ISM Services PMI,54.8,56.2,57.1
,,USD,Medium,Factory Orders m/m,0.3%,0.2%,0.4%
,10:30am,USD,Low,Natural Gas Storage,54B,55B,73B
,4:55pm,GBP,Medium,MPC Member Cunliffe Speaks,,,
,8:30pm,AUD,High,RBA Monetary Policy Statement,,,
,,AUD,High,Retail Sales m/m,0.6%,0.4%,0.5%
,8:35pm,CAD,High,BOC Gov Poloz Speaks,,,
Fri Nov 4 2016,4:15am,EUR,Low,Spanish Services PMI,54.6,55.2,54.7
,4:45am,EUR,Low,Italian Services PMI,51.0,51.6,50.7
,4:50am,EUR,Low,French Final Services PMI,51.4,52.1,52.1
,4:55am,EUR,Low,German Final Services PMI,54.2,54.1,54.1
,5:00am,EUR,Low,Final Services PMI,52.8,53.5,53.5
,6:00am,EUR,Low,PPI m/m,0.1%,0.0%,-0.2%
,8:30am,CAD,High,Employment Change,43.9K,-10.0K,67.2K
,,CAD,High,Unemployment Rate,7.0%,7.0%,7.0%
,,CAD,Medium,Trade Balance,-4.1B,-1.7B,-2.0B
,,USD,High,Average Hourly Earnings m/m,0.4%,0.3%,0.3%
,,USD,High,Non-Farm Employment Change,161K,174K,191K
,,USD,High,Unemployment Rate,4.9%,4.9%,5.0%
,,USD,Medium,Trade Balance,-36.4B,-37.5B,-40.5B
,10:00am,CAD,Medium,Ivey PMI,59.7,56.2,58.4
,10:45am,GBP,Medium,MPC Member Forbes Speaks,,,
,4:00pm,USD,Medium,FOMC Member Fischer Speaks,,,
Sat Nov 5 2016,,,No specified,,,,
