Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,9:30am,CAD,Low,Manufacturing PMI,55.1,,55.9
,9:45am,USD,Low,Final Manufacturing PMI,52.7,52.5,52.5
,10:00am,USD,High,ISM Manufacturing PMI,54.9,54.7,54.8
,,USD,Low,Construction Spending m/m,-1.4%,0.5%,1.1%
,,USD,Low,ISM Manufacturing Prices,60.5,67.0,68.5
,All Day,USD,Low,Wards Total Vehicle Sales,16.6M,16.5M,17.0M
,10:30am,USD,Low,Natural Gas Storage,81B,78B,75B
,11:00am,USD,High,Crude Oil Inventories,-6.4M,-2.7M,-4.4M
,All Day,USD,Low,Total Vehicle Sales,16.7M,17.0M,16.9M
,3:00pm,USD,High,President Trump Speaks,,,
,7:50pm,JPY,Low,Monetary Base y/y,19.4%,19.6%,19.8%
,9:00pm,AUD,Low,HIA New Home Sales m/m,0.8%,,-1.1%
Fri Jun 2 2017,1:00am,JPY,Low,Consumer Confidence,43.6,43.6,43.2
,3:00am,EUR,Medium,Spanish Unemployment Change,-111.9K,-110.2K,-129.3K
,All Day,EUR,Holiday,Italian Bank Holiday,,,
,4:30am,GBP,High,Construction PMI,56.0,52.7,53.1
,5:00am,EUR,Low,PPI m/m,0.0%,0.2%,-0.3%
,8:30am,CAD,High,Trade Balance,-0.4B,0.0B,-0.9B
,,CAD,Medium,Labor Productivity q/q,1.4%,0.2%,0.4%
,,USD,High,Average Hourly Earnings m/m,0.2%,0.2%,0.2%
,,USD,High,Non-Farm Employment Change,138K,181K,174K
,,USD,High,Unemployment Rate,4.3%,4.4%,4.4%
,,USD,Medium,Trade Balance,-47.6B,-45.5B,-45.3B
Sat Jun 3 2017,,,No specified,,,,
