Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,,CAD,Medium,Trimmed CPI y/y,2.1%,2.2%,2.0%
,,USD,Medium,Building Permits,1.55M,1.45M,1.42M
,,USD,Medium,Core PPI m/m,0.5%,0.2%,0.1%
,,USD,Medium,PPI m/m,0.5%,0.1%,0.1%
,,USD,Low,FOMC Member Mester Speaks,,,
,,USD,Low,Housing Starts,1.57M,1.40M,1.63M
,8:32am,CAD,Low,Core CPI m/m,0.4%,,-0.4%
,11:45am,USD,Low,FOMC Member Kashkari Speaks,,,
,1:30pm,USD,Low,FOMC Member Kaplan Speaks,,,
,2:00pm,USD,High,FOMC Meeting Minutes,,,
,4:45pm,NZD,Low,PPI Input q/q,0.1%,0.6%,0.9%
,,NZD,Low,PPI Output q/q,0.4%,0.5%,1.0%
,7:30pm,AUD,High,Employment Change,13.5K,10.0K,28.7K
,,AUD,High,Unemployment Rate,5.3%,5.2%,5.1%
Thu Feb 20 2020,1:59am,EUR,Low,German GfK Consumer Climate,9.8,9.9,9.9
,2:00am,CHF,Low,Trade Balance,4.78B,2.54B,1.97B
,,EUR,Low,German PPI m/m,0.8%,0.1%,0.1%
,2:45am,EUR,Low,French Final CPI m/m,-0.4%,-0.4%,-0.4%
,3:00am,CNY,Medium,New Loans,3340B,3100B,1140B
,,CNY,Low,M2 Money Supply y/y,8.4%,8.6%,8.7%
,4:30am,GBP,High,Retail Sales m/m,0.9%,0.7%,-0.5%
,4:44am,EUR,Low,Spanish 10-y Bond Auction,0.24|2.3,,0.35|1.6
,6:00am,GBP,Low,CBI Industrial Order Expectations,-18,-19,-22
,7:30am,EUR,High,ECB Monetary Policy Meeting Accounts,,,
,8:30am,CAD,Low,NHPI m/m,0.0%,0.2%,0.2%
,,USD,Medium,Philly Fed Manufacturing Index,36.7,10.1,17.0
,,USD,Low,Unemployment Claims,210K,210K,206K
,8:34am,CAD,Low,ADP Non-Farm Employment Change,25.9K,,46.7K
,9:57am,EUR,Low,Consumer Confidence,-7,-8,-8
,10:00am,USD,Low,CB Leading Index m/m,0.8%,0.4%,-0.3%
,10:30am,USD,Low,Natural Gas Storage,-151B,-143B,-115B
,11:00am,USD,Medium,Crude Oil Inventories,0.4M,3.3M,7.5M
,5:00pm,AUD,Low,Flash Manufacturing PMI,49.8,,49.6
,,AUD,Low,Flash Services PMI,48.4,,50.6
,6:00pm,NZD,High,RBNZ Gov Orr Speaks,,,
,6:30pm,JPY,Low,National Core CPI y/y,0.8%,0.7%,0.7%
,7:30pm,JPY,Low,Flash Manufacturing PMI,47.6,47.9,48.8
,11:30pm,JPY,Low,All Industries Activity m/m,0.0%,0.3%,0.9%
Fri Feb 21 2020,3:15am,EUR,High,French Flash Services PMI,52.6,51.4,51.0
,,EUR,Medium,French Flash Manufacturing PMI,49.7,50.8,51.1
,3:30am,EUR,High,German Flash Manufacturing PMI,47.8,44.8,45.3
,,EUR,High,German Flash Services PMI,53.3,53.9,54.2
,4:00am,EUR,Medium,Flash Manufacturing PMI,49.1,47.4,47.9
,,EUR,Medium,Flash Services PMI,52.8,52.4,52.5
,4:30am,GBP,High,Flash Manufacturing PMI,51.9,49.7,50.0
,,GBP,High,Flash Services PMI,53.3,53.4,53.9
,,GBP,Low,Public Sector Net Borrowing,-10.5B,-12.0B,3.5B
,5:00am,EUR,Low,Final CPI y/y,1.4%,1.4%,1.4%
,,EUR,Low,Final Core CPI y/y,1.1%,1.1%,1.1%
,8:30am,CAD,High,Core Retail Sales m/m,0.5%,0.4%,0.5%
,,CAD,Medium,Retail Sales m/m,0.0%,0.1%,1.1%
,9:00am,EUR,Low,Belgian NBB Business Climate,-2.7,-2.8,-2.0
,9:35am,USD,Low,FOMC Member Kaplan Speaks,,,
,9:45am,USD,High,Flash Manufacturing PMI,50.8,51.5,51.9
,,USD,Low,Flash Services PMI,49.4,53.3,53.3
,10:00am,USD,Low,Existing Home Sales,5.46M,5.46M,5.53M
,10:15am,USD,Low,FOMC Member Brainard Speaks,,,
,1:30pm,GBP,Low,MPC Member Tenreyro Speaks,,,
,,USD,Low,FOMC Member Clarida Speaks,,,
Sat Feb 22 2020,Day 1,All,Medium,G20 Meetings,,,
